,PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
0,1628972,Troy,Brown Jr.,Troy Brown Jr.,"Brown Jr., Troy",T. Brown Jr.,troy-brown-jr,1999-07-28T00:00:00,Oregon,USA,Oregon/USA,6-7,215,4,7,Guard-Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,troy_brown_jr,2018,2022,Y,Y,Y,2018,1,15,N
0,1631108,Max,Christie,Max Christie,"Christie, Max",M. Christie,max-christie,2003-02-10T00:00:00,Michigan State,USA,Michigan State/USA,6-5,190,0,10,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,max_christie,2022,2022,Y,Y,Y,2022,2,35,N
0,1628432,Davon,Reed,Davon Reed,"Reed, Davon",D. Reed,davon-reed,1995-06-11T00:00:00,Miami,USA,Miami/USA,6-5,206,3,11,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,davon_reed,2017,2022,Y,Y,Y,2017,2,32,N
0,1628964,Mo,Bamba,Mo Bamba,"Bamba, Mo",M. Bamba,mo-bamba,1998-05-12T00:00:00,Texas,USA,Texas/USA,7-0,231,4,12,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,mohamed_bamba,2018,2022,N,Y,Y,2018,1,6,N
0,1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,"Pippen Jr., Scotty",S. Pippen Jr.,scotty-pippen-jr,2000-11-10T00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-1,170,0,14,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,scotty_pippen_jr,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630559,Austin,Reaves,Austin Reaves,"Reaves, Austin",A. Reaves,austin-reaves,1998-05-29T00:00:00,Oklahoma,USA,Oklahoma/USA,6-5,197,1,15,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,austin_reaves,2021,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,203471,Dennis,Schroder,Dennis Schroder,"Schroder, Dennis",D. Schroder,dennis-schroder,1993-09-15T00:00:00,Braunschweig,Germany,Braunschweig/Germany,6-1,172,9,17,Guard,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,dennis_schroder,2013,2022,Y,Y,Y,2013,1,17,N
0,1631306,Cole,Swider,Cole Swider,"Swider, Cole",C. Swider,cole-swider,1999-05-08T00:00:00,Syracuse,USA,Syracuse/USA,6-9,220,0,20,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,cole_swider,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629060,Rui,Hachimura,Rui Hachimura,"Hachimura, Rui",R. Hachimura,rui-hachimura,1998-02-08T00:00:00,Gonzaga,Japan,Gonzaga/Japan,6-8,230,3,28,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,rui_hachimura,2019,2022,N,Y,Y,2019,1,9,N
0,1629117,Wenyen,Gabriel,Wenyen Gabriel,"Gabriel, Wenyen",W. Gabriel,wenyen-gabriel,1997-03-26T00:00:00,Kentucky,South Sudan,Kentucky/South Sudan,6-9,205,3,35,Forward,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,wenyen_gabriel,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,201567,Kevin,Love,Kevin Love,"Love, Kevin",K. Love,kevin-love,1988-09-07T00:00:00,UCLA,USA,UCLA/USA,6-8,251,14,0,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,kevin_love,2008,2022,N,Y,Y,2008,1,5,N
0,1629216,Gabe,Vincent,Gabe Vincent,"Vincent, Gabe",G. Vincent,gabe-vincent,1996-06-14T00:00:00,California-Santa Barbara,USA,California-Santa Barbara/USA,6-2,200,3,2,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,gabe_vincent,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-3,213,9,4,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,victor_oladipo,2013,2022,N,Y,Y,2013,1,2,N
0,1631107,Nikola,Jovic,Nikola Jovic,"Jovic, Nikola",N. Jovic,nikola-jovic,2003-06-09T00:00:00,                                   ,Serbia,Mega Basket/Serbia,6-10,205,0,5,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,nikola_jovic,2022,2022,Y,Y,Y,2022,1,27,N
0,200768,Kyle,Lowry,Kyle Lowry,"Lowry, Kyle",K. Lowry,kyle-lowry,1986-03-25T00:00:00,Villanova,USA,Villanova/USA,6-0,196,16,7,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,kyle_lowry,2006,2022,N,Y,Y,2006,1,24,N
0,1631288,Jamal,Cain,Jamal Cain,"Cain, Jamal",J. Cain,jamal-cain,1999-03-20T00:00:00,Oakland,USA,Oakland/USA,6-6,191,0,8,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,jamal_cain,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1628389,Bam,Adebayo,Bam Adebayo,"Adebayo, Bam",B. Adebayo,bam-adebayo,1997-07-18T00:00:00,Kentucky,USA,Kentucky/USA,6-9,255,5,13,Center-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,bam_adebayo,2017,2022,N,Y,Y,2017,1,14,N
0,1629639,Tyler,Herro,Tyler Herro,"Herro, Tyler",T. Herro,tyler-herro,2000-01-20T00:00:00,Kentucky,USA,Kentucky/USA,6-5,195,3,14,Guard,Active,Y,1610612748,Heat,MIA,heat,Miami,tyler_herro,2019,2022,N,Y,Y,2019,1,13,N
0,1628997,Caleb,Martin,Caleb Martin,"Martin, Caleb",C. Martin,caleb-martin,1995-09-28T00:00:00,Nevada,USA,Nevada/USA,6-5,205,3,16,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,caleb_martin,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,202710,Jimmy,Butler,Jimmy Butler,"Butler, Jimmy",J. Butler,jimmy-butler,1989-09-14T00:00:00,Marquette,USA,Marquette/USA,6-7,230,11,22,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,jimmy_butler,2011,2022,N,Y,Y,2011,1,30,N
0,1629312,Haywood,Highsmith,Haywood Highsmith,"Highsmith, Haywood",H. Highsmith,haywood-highsmith,1996-12-09T00:00:00,Wheeling Jesuit,USA,Wheeling Jesuit/USA,6-5,220,2,24,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,haywood_highsmith,2018,2022,Y,Y,Y,2018,,,N
0,1631115,Orlando,Robinson,Orlando Robinson,"Robinson, Orlando",O. Robinson,orlando-robinson,2000-07-10T00:00:00,Fresno State,USA,Fresno State/USA,6-10,235,0,25,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,orlando_robinson,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629622,Max,Strus,Max Strus,"Strus, Max",M. Strus,max-strus,1996-03-28T00:00:00,DePaul,USA,DePaul/USA,6-5,215,3,31,Guard-Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,max_strus,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,2617,Udonis,Haslem,Udonis Haslem,"Haslem, Udonis",U. Haslem,udonis-haslem,1980-06-09T00:00:00,Florida,USA,Florida/USA,6-7,235,19,40,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,udonis_haslem,2003,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240,9,40,Forward-Center,Active,Y,1610612748,Heat,MIA,heat,Miami,cody_zeller,2013,2022,N,Y,Y,2013,1,4,N
0,1629130,Duncan,Robinson,Duncan Robinson,"Robinson, Duncan",D. Robinson,duncan-robinson,1994-04-22T00:00:00,Michigan,USA,Michigan/USA,6-7,215,4,55,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,duncan_robinson,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630209,Omer,Yurtseven,Omer Yurtseven,"Yurtseven, Omer",O. Yurtseven,omer-yurtseven,1998-06-19T00:00:00,Georgetown,Turkey,Georgetown/Turkey,6-11,275,1,77,Center,Active,Y,1610612748,Heat,MIA,heat,Miami,tmp_omer_yurtseven,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630699,MarJon,Beauchamp,MarJon Beauchamp,"Beauchamp, MarJon",M. Beauchamp,marjon-beauchamp,2000-10-12T00:00:00,NBA G League Ignite,USA,NBA G League Ignite/USA,6-7,199,0,0,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,marjon_beauchamp,2021,2022,Y,Y,Y,2022,1,24,N
0,1628975,Jevon,Carter,Jevon Carter,"Carter, Jevon",J. Carter,jevon-carter,1995-09-14T00:00:00,West Virginia,USA,West Virginia/USA,6-1,200,4,5,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jevon_carter,2018,2022,Y,Y,Y,2018,2,32,N
0,204060,Joe,Ingles,Joe Ingles,"Ingles, Joe",J. Ingles,joe-ingles,1987-10-02T00:00:00,Maccabi Tel Aviv,Australia,Maccabi Tel Aviv/Australia,6-9,220,8,7,Forward-Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,joe_ingles,2014,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626171,Bobby,Portis,Bobby Portis,"Portis, Bobby",B. Portis,bobby-portis,1995-02-10T00:00:00,Arkansas,USA,Arkansas/USA,6-11,250,7,9,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,bobby_portis,2015,2022,Y,Y,Y,2015,1,22,N
0,201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,brook-lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,7-1,282,14,11,Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,brook_lopez,2008,2022,N,Y,Y,2008,1,10,N
0,1628960,Grayson,Allen,Grayson Allen,"Allen, Grayson",G. Allen,grayson-allen,1995-10-08T00:00:00,Duke,USA,Duke/USA,6-4,198,4,12,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,grayson_allen,2018,2022,Y,Y,Y,2018,1,21,N
0,1631260,AJ,Green,AJ Green,"Green, AJ",A. Green,aj-green,1999-09-27T00:00:00,Northern Iowa,USA,Northern Iowa/USA,6-5,190,0,20,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,aj_green,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,201950,Jrue,Holiday,Jrue Holiday,"Holiday, Jrue",J. Holiday,jrue-holiday,1990-06-12T00:00:00,UCLA,USA,UCLA/USA,6-5,205,13,21,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,jrue_holiday,2009,2022,N,Y,Y,2009,1,17,N
0,203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,khris-middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,6-7,222,10,22,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2022,Y,Y,Y,2012,2,39,N
0,202083,Wesley,Matthews,Wesley Matthews,"Matthews, Wesley",W. Matthews,wesley-matthews,1986-10-14T00:00:00,Marquette,USA,Marquette/USA,6-5,220,13,23,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,wesley_matthews,2009,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1626192,Pat,Connaughton,Pat Connaughton,"Connaughton, Pat",P. Connaughton,pat-connaughton,1993-01-06T00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,209,7,24,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,pat_connaughton,2015,2022,N,Y,Y,2015,2,41,N
0,203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,giannis-antetokounmpo,1994-12-06T00:00:00,Filathlitikos,Greece,Filathlitikos/Greece,7-0,243,9,34,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2022,N,Y,Y,2013,1,15,Y
0,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,thanasis-antetokounmpo,1992-07-18T00:00:00,Panathinaikos,Greece,Panathinaikos/Greece,6-7,219,4,43,Forward,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,thanasis_antetokounmpo,2015,2022,Y,Y,Y,2014,2,51,N
0,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,"Mamukelashvili, Sandro",S. Mamukelashvili,sandro-mamukelashvili,1999-05-23T00:00:00,Seton Hall,Georgia,Seton Hall/Georgia,6-10,240,1,54,Forward-Center,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,sandro_mamukelashvili,2021,2022,Y,Y,Y,2021,2,54,N
0,203109,Jae,Crowder,Jae Crowder,"Crowder, Jae",J. Crowder,jae-crowder,1990-07-06T00:00:00,Marquette,USA,Marquette/USA,6-6,235,10,99,Forward,Active,N,1610612749,Bucks,MIL,bucks,Milwaukee,jae_crowder,2012,2022,Y,Y,Y,2012,2,34,N
0,1630162,Anthony,Edwards,Anthony Edwards,"Edwards, Anthony",A. Edwards,anthony-edwards,2001-08-05T00:00:00,Georgia,USA,Georgia/USA,6-4,225,2,1,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,anthony_edwards,2020,2022,N,Y,Y,2020,1,1,N
0,1630183,Jaden,McDaniels,Jaden McDaniels,"McDaniels, Jaden",J. McDaniels,jaden-mcdaniels,2000-09-29T00:00:00,Washington,USA,Washington/USA,6-9,185,2,3,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaden_mcdaniels,2020,2022,N,Y,Y,2020,1,28,N
0,1629669,Jaylen,Nowell,Jaylen Nowell,"Nowell, Jaylen",J. Nowell,jaylen-nowell,1999-07-09T00:00:00,Washington,USA,Washington/USA,6-4,201,3,4,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jaylen_nowell,2019,2022,Y,Y,Y,2019,2,43,N
0,203937,Kyle,Anderson,Kyle Anderson,"Anderson, Kyle",K. Anderson,kyle-anderson,1993-09-20T00:00:00,UCLA,USA,UCLA/USA,6-9,230,8,5,Forward-Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kyle_anderson,2014,2022,Y,Y,Y,2014,1,30,N
0,1629638,Nickeil,Alexander-Walker,Nickeil Alexander-Walker,"Alexander-Walker, Nickeil",N. Alexander-Walker,nickeil-alexander-walker,1998-09-02T00:00:00,Virginia Tech,Canada,Virginia Tech/Canada,6-5,205,3,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nickeil_alexander-walker,2019,2022,Y,Y,Y,2019,1,17,N
0,1629162,Jordan,McLaughlin,Jordan McLaughlin,"McLaughlin, Jordan",J. McLaughlin,jordan-mclaughlin,1996-04-09T00:00:00,Southern California,USA,Southern California/USA,6-0,185,3,6,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,jordan_mclaughlin,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1631111,Wendell,Moore Jr.,Wendell Moore Jr.,"Moore Jr., Wendell",W. Moore Jr.,wendell-moore-jr,2001-09-18T00:00:00,Duke,USA,Duke/USA,6-5,215,0,7,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,wendell_moore,2022,2022,Y,Y,Y,2022,1,26,N
0,1631169,Josh,Minott,Josh Minott,"Minott, Josh",J. Minott,josh-minott,2002-11-25T00:00:00,Memphis,USA,Memphis/USA,6-8,205,0,8,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,josh_minott,2022,2022,Y,Y,Y,2022,2,45,N
0,201144,Mike,Conley,Mike Conley,"Conley, Mike",M. Conley,mike-conley,1987-10-11T00:00:00,Ohio State,USA,Ohio State/USA,6-1,175,15,11,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,mike_conley,2007,2022,N,Y,Y,2007,1,4,N
0,1629675,Naz,Reid,Naz Reid,"Reid, Naz",N. Reid,naz-reid,1999-08-26T00:00:00,Louisiana State,USA,Louisiana State/USA,6-9,264,3,11,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,naz_reid,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1627752,Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,1994-03-22T00:00:00,Baylor,USA,Baylor/USA,6-6,218,6,12,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,taurean_prince,2016,2022,Y,Y,Y,2016,1,12,N
0,1630233,Nathan,Knight,Nathan Knight,"Knight, Nathan",N. Knight,nathan-knight,1997-09-20T00:00:00,William & Mary,USA,William & Mary/USA,6-8,253,2,13,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nathan_knight,2020,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200,10,25,Guard,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,austin_rivers,2012,2022,N,Y,Y,2012,1,10,N
0,203497,Rudy,Gobert,Rudy Gobert,"Gobert, Rudy",R. Gobert,rudy-gobert,1992-06-26T00:00:00,Cholet,France,Cholet/France,7-1,258,9,27,Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,rudy_gobert,2013,2022,Y,Y,Y,2013,1,27,N
0,1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,7-0,248,7,32,Center-Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2022,N,Y,Y,2015,1,1,N
0,1630346,Matt,Ryan,Matt Ryan,"Ryan, Matt",M. Ryan,matt-ryan,1997-04-17T00:00:00,Tennessee-Chattanooga,USA,Tennessee-Chattanooga/USA,6-6,215,1,37,Forward,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,matt_ryan,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630568,Luka,Garza,Luka Garza,"Garza, Luka",L. Garza,luka-garza,1998-12-27T00:00:00,Iowa,USA,Iowa/USA,6-10,243,1,55,Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,luka_garza,2021,2022,Y,Y,Y,2021,2,52,N
0,1626220,Royce,O'Neale,Royce O'Neale,"O'Neale, Royce",R. O'Neale,royce-oneale,1993-06-05T00:00:00,Baylor,USA,Baylor/USA,6-6,226,5,00,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,royce_o'neale,2017,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1628969,Mikal,Bridges,Mikal Bridges,"Bridges, Mikal",M. Bridges,mikal-bridges,1996-08-30T00:00:00,Villanova,USA,Villanova/USA,6-6,209,4,1,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,mikal_bridges,2018,2022,N,Y,Y,2018,1,10,N
0,1629661,Cameron,Johnson,Cameron Johnson,"Johnson, Cameron",C. Johnson,cameron-johnson,1996-03-03T00:00:00,North Carolina,USA,North Carolina/USA,6-8,210,3,2,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cameron_johnson,2019,2022,N,Y,Y,2019,1,11,N
0,1628410,Edmond,Sumner,Edmond Sumner,"Sumner, Edmond",E. Sumner,edmond-sumner,1995-12-31T00:00:00,Xavier,USA,Xavier/USA,6-4,196,4,4,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,edmond_sumner,2017,2022,Y,Y,Y,2017,2,52,N
0,1630561,David,Duke Jr.,David Duke Jr.,"Duke Jr., David",D. Duke Jr.,david-duke-jr,1999-10-13T00:00:00,Providence,USA,Providence/USA,6-4,204,1,6,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,david_duke_jr,2021,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,201988,Patty,Mills,Patty Mills,"Mills, Patty",P. Mills,patty-mills,1988-08-11T00:00:00,St. Mary's,Australia,St. Mary's/Australia,6-0,180,13,8,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,patty_mills,2009,2022,Y,Y,Y,2009,2,55,N
0,1630696,Dru,Smith,Dru Smith,"Smith, Dru",D. Smith,dru-smith,1997-12-30T00:00:00,Missouri,USA,Missouri/USA,6-3,203,0,9,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dru_smith,2022,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1627732,Ben,Simmons,Ben Simmons,"Simmons, Ben",B. Simmons,ben-simmons,1996-07-20T00:00:00,Louisiana State,Australia,Louisiana State/Australia,6-10,240,4,10,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,ben_simmons,2016,2022,N,Y,Y,2016,1,1,N
0,203925,Joe,Harris,Joe Harris,"Harris, Joe",J. Harris,joe-harris,1991-09-06T00:00:00,Virginia,USA,Virginia/USA,6-6,220,8,12,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,joe_harris,2014,2022,Y,Y,Y,2014,2,33,N
0,1629139,Yuta,Watanabe,Yuta Watanabe,"Watanabe, Yuta",Y. Watanabe,yuta-watanabe,1994-10-13T00:00:00,George Washington,Japan,George Washington/Japan,6-8,215,4,18,Guard-Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,yuta_watanabe,2018,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1630549,Day'Ron,Sharpe,Day'Ron Sharpe,"Sharpe, Day'Ron",D. Sharpe,dayron-sharpe,2001-11-06T00:00:00,North Carolina,USA,North Carolina/USA,6-9,265,1,20,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dayron_sharpe,2021,2022,Y,Y,Y,2021,1,29,N
0,1630560,Cam,Thomas,Cam Thomas,"Thomas, Cam",C. Thomas,cam-thomas,2001-10-13T00:00:00,Louisiana State,Japan,Louisiana State/Japan,6-3,210,1,24,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,cam_thomas,2021,2022,Y,Y,Y,2021,1,27,N
0,203915,Spencer,Dinwiddie,Spencer Dinwiddie,"Dinwiddie, Spencer",S. Dinwiddie,spencer-dinwiddie,1993-04-06T00:00:00,Colorado,USA,Colorado/USA,6-5,215,8,26,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,spencer_dinwiddie,2014,2022,Y,Y,Y,2014,2,38,N
0,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,"Finney-Smith, Dorian",D. Finney-Smith,dorian-finney-smith,1993-05-04T00:00:00,Florida,USA,Florida/USA,6-7,220,6,28,Forward,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,dorian_finney-smith,2016,2022,N,Y,Y,Undrafted,Undrafted,Undrafted,N
0,203552,Seth,Curry,Seth Curry,"Curry, Seth",S. Curry,seth-curry,1990-08-23T00:00:00,Duke,USA,Duke/USA,6-1,185,8,30,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,seth_curry,2013,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629651,Nic,Claxton,Nic Claxton,"Claxton, Nic",N. Claxton,nic-claxton,1999-04-17T00:00:00,Georgia,USA,Georgia/USA,6-11,215,3,33,Center,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,nicolas_claxton,2019,2022,Y,Y,Y,2019,2,31,N
0,1630167,Obi,Toppin,Obi Toppin,"Toppin, Obi",O. Toppin,obi-toppin,1998-03-04T00:00:00,Dayton,USA,Dayton/USA,6-9,220,2,1,Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,obi_toppin,2020,2022,N,Y,Y,2020,1,8,N
0,1630540,Miles,McBride,Miles McBride,"McBride, Miles",M. McBride,miles-mcbride,2000-09-08T00:00:00,West Virginia,USA,West Virginia/USA,6-2,195,1,2,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,miles_mcbride,2021,2022,Y,Y,Y,2021,2,36,N
0,1631211,Trevor,Keels,Trevor Keels,"Keels, Trevor",T. Keels,trevor-keels,2003-08-26T00:00:00,Duke,USA,Duke/USA,6-4,221,0,3,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,trevor_keels,2022,2022,Y,Y,Y,2022,2,42,N
0,1628404,Josh,Hart,Josh Hart,"Hart, Josh",J. Hart,josh-hart,1995-03-06T00:00:00,Villanova,USA,Villanova/USA,6-4,215,5,3,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,josh_hart,2017,2022,Y,Y,Y,2017,1,30,N
0,201565,Derrick,Rose,Derrick Rose,"Rose, Derrick",D. Rose,derrick-rose,1988-10-04T00:00:00,Memphis,USA,Memphis/USA,6-3,200,13,4,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,derrick_rose,2008,2022,N,Y,Y,2008,1,1,N
0,1630193,Immanuel,Quickley,Immanuel Quickley,"Quickley, Immanuel",I. Quickley,immanuel-quickley,1999-06-17T00:00:00,Kentucky,USA,Kentucky/USA,6-2,190,2,5,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,immanuel_quickley,2020,2022,N,Y,Y,2020,1,25,N
0,1629656,Quentin,Grimes,Quentin Grimes,"Grimes, Quentin",Q. Grimes,quentin-grimes,2000-05-08T00:00:00,Houston,USA,Houston/USA,6-5,210,1,6,Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,quentin_grimes,2021,2022,N,Y,Y,2021,1,25,N
0,1629610,DaQuan,Jeffries,DaQuan Jeffries,"Jeffries, DaQuan",D. Jeffries,daquan-jeffries,1997-08-30T00:00:00,Tulsa,USA,Tulsa/USA,6-5,222,3,8,Guard-Forward,Active,N,1610612752,Knicks,NYK,knicks,New York,daquan_jeffries,2019,2022,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
0,1629628,RJ,Barrett,RJ Barrett,"Barrett, RJ",R. Barrett,rj-barrett,2000-06-14T00:00:00,Duke,Canada,Duke/Canada,6-6,214,3,9,Forward-Guard,Active,Y,1610612752,Knicks,NYK,knicks,New York,rj_barrett,2019,2022,N,Y,Y,2019,1,3,N
